"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
72,-6.7568409654693,-12.6282409318419,-1.28777106743124,-1.52744639359165,-5.50932012449216,2.24218354377971,-0.233150298798789,-3.38679655985168,3.06823391760221,NA,NA,-97.0011666035386,48.2852864652238
73,-6.75423922911449,-12.4338520747372,-1.46165295476615,-1.63332470535395,-5.45013099499632,1.9195977769968,-2.15821246209557,-4.74302455638461,0.35488092182996,NA,NA,-95.6662693519086,48.2884754768216
74,-7.09251220532204,-12.7234096006285,-1.96688630425576,-1.02019144662994,-5.01492239221857,2.8155595255199,-2.32318814030819,-4.73067962819754,-0.0484181845213211,NA,NA,-94.3315018396169,48.2789124504967
75,-7.80009412187421,-13.387609134261,-2.90006466222883,-0.436374878678724,-4.31272120902579,3.38525831045947,-1.79165397236488,-4.04929459851333,0.271615476139007,NA,NA,-92.997390137809,48.2566028128906
76,-8.12943326213288,-13.2979083118816,-3.59605250192738,1.15474004626582,-2.2274240248634,4.763912991281,-2.58458065145827,-4.75705090141499,-0.643331151290627,NA,NA,-91.6644655087382,48.2215646681103
77,-7.08530131909248,-12.0774529779952,-2.48876876306392,3.84360062120968,0.907784364275638,7.04134634909772,-3.46305248066513,-5.7053062612521,-1.44663692974208,NA,NA,-90.3332609530476,48.1738332005057
78,-5.69151500549354,-10.6596946986975,-0.990178488335322,1.08580868416593,-2.04143827852728,4.22470897503103,-6.81994548706414,-11.177091498085,-2.55701932348276,NA,NA,-89.0042539390201,48.1134276170105
79,-6.40312922643719,-11.6091952420103,-1.41664323762457,-0.706814440492166,-4.91293317569118,3.38089922764609,-6.97705650230663,-13.0138985874331,-1.51558011468566,NA,NA,-87.6779922829481,48.0404012489156
80,-6.88462108620184,-12.7757590637152,-1.2804718288592,-1.07253467809532,-6.0194909286752,3.7274137029315,-6.66768282310044,-13.814716304665,-0.0537012982355268,NA,NA,-86.3549771384183,47.9548095862599
81,-1.48729850085476,-5.730004001522,2.6335296994303,0.61916869462497,-2.80790593755717,4.29743321828524,-0.674684344764755,-3.99621011588887,2.63638821290352,NA,NA,-70.9027006384988,45.9771669400464
82,-1.2621917804556,-4.49218602771661,1.69309212414298,-0.0129344456094449,-1.82450286410547,1.96488446693668,-1.97181232271028,-4.75062004538093,0.447610740512587,NA,NA,-69.6631822161933,45.7364137978074
83,-2.63972435319424,-6.01975140446897,0.275513521686046,-0.220898896443583,-2.07482884791603,2.04525239270256,-3.34981827224498,-6.16144937363036,-0.951940833465813,NA,NA,-68.432791635546,45.4845661104195
84,-3.45654185474396,-6.40604283845268,-1.07278942792226,0.62343018404186,-2.29844664511299,3.65351227847513,-7.13126777668081,-10.9218206395945,-3.73044903635603,NA,NA,-67.2118376991686,45.221770223143
85,-3.48555214455544,-10.320085286781,2.98106540611653,0.895389120610505,-3.75676756167829,5.6223342949686,-4.58567921730638,-12.0839151791879,2.35574267749316,NA,NA,-123.810571054555,44.4947177637686
86,-3.54955331601873,-9.88387941508989,2.36836503917813,0.929239282508309,-3.22806086132778,5.16534715631022,-4.66282737155803,-11.4791494389416,1.5830899560026,NA,NA,-122.599118448898,44.7482627377056
87,-3.69803583546941,-9.70712514257263,1.89734837950019,0.980968427542722,-2.88275243353422,4.91041482920268,-4.82123886930619,-11.1379792053664,0.956947519387403,NA,NA,-121.378723900361,44.9909001656083
88,-3.98739488475252,-9.68417041547676,1.27424605416337,1.04980857993105,-2.44665751281217,4.62515450324006,-5.12101980864456,-10.9694171924682,0.135348320976827,NA,NA,-120.149691068532,45.2224985222062
89,-4.56878890887523,-9.95368480449116,0.323368864863512,1.10974196508148,-1.82253048996807,4.03991117202837,-5.88175298333887,-10.8833924205573,-1.85165541279971,NA,NA,-118.912344450706,45.4429306819675
90,-5.28865424861773,-10.2738512616789,-0.834867454995156,1.54331652496672,-0.232073238945628,3.75850388100192,-6.45954627107231,-10.7173481676053,-2.91264412819817,NA,NA,-117.667024450493,45.6520628861101
91,-3.70155757789272,-7.94341450854649,0.314607754178916,-0.872224902179909,-2.21897235679388,0.504664596063838,-3.97047101355835,-8.00869033480672,-0.568746175233431,NA,NA,-116.414082614044,45.8497815298647
92,-3.22476516591871,-7.03989639415753,0.506987782983707,1.01946746742859,-1.02284863720153,3.54806637693129,-1.85007519179885,-5.04792741712437,1.09235422964388,NA,NA,-115.153895433217,46.0359649024647
93,-2.47484677715358,-6.0368600914015,1.00535258985745,-0.709633924796777,-1.83399088465119,0.441366243298011,-3.15606737559468,-6.12341356322905,-0.311600683627189,NA,NA,-113.886838481153,46.2105027178984
94,-1.3683432617282,-4.53997898153524,1.82074661894059,0.47321377499324,-0.903999835300939,2.59733015618834,-2.08816468631728,-6.12794829732805,1.56622225379485,NA,NA,-112.613318458256,46.3732825876321
