file,dir,token,chain,nrow,ncol,iter_total,n_boundaries,boundary,node,pre,post,init,exact_init,stuck_runlen,abs_jump,within_round_sd,jump_in_sd,status,note
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,80000,theta0,-4.6826371,-5,-5,TRUE,4,0.317363,0.63513,0.49968,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,80000,theta1,0.35967131,1,1,TRUE,134,0.640329,0.17756,3.6063,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,80000,year_beta,-0.05633061,0,0,TRUE,1,0.0563306,0.0437035,1.2889,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,80000,year_var,0.3385138,0,0,TRUE,1,0.338514,0.0757647,4.468,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,80000,MWMT_tau,0.077132774,0.3,0.3,TRUE,66,0.222867,0.12182,1.8295,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,80000,MCMT_tau,0.12453188,0.51362006,0.3,FALSE,15,0.389088,0.272738,1.4266,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,det_intercept,0.56123672,0.5,0.5,TRUE,38,0.0612367,0.00939877,6.5154,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,intercept_tau,0.11004614,0.95496878,0.3,FALSE,3,0.844923,0.114784,7.361,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,overdisp_inat,0.24568041,1.1430992,0.1,FALSE,2,0.897419,0.0169657,52.896,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,theta0,-5.0703621,-5,-5,TRUE,23,0.0703621,0.546557,0.12874,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,theta1,0.42251162,0.8040748,1,FALSE,10,0.381563,0.170696,2.2353,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,year_beta,-0.14875574,0,0,TRUE,33,0.148756,0.0440053,3.3804,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,year_var,0.36209752,0,0,TRUE,102,0.362098,0.0758986,4.7708,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,MWMT_tau,0.08505616,1.6340496,0.3,FALSE,3,1.54899,0.105965,14.618,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,90000,MCMT_tau,0.15825137,0.3,0.3,TRUE,2,0.141749,0.130441,1.0867,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,det_intercept,0.55919235,0.5,0.5,TRUE,15,0.0591923,0.00899104,6.5835,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,intercept_tau,0.073428222,0.3,0.3,TRUE,10,0.226572,0.138357,1.6376,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,overdisp_inat,0.25775223,0.35486188,0.1,FALSE,79,0.0971097,0.021537,4.509,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,theta0,-4.7953864,-5,-5,TRUE,9,0.204614,0.424838,0.48163,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,theta1,0.38317952,0.79166047,1,FALSE,125,0.408481,0.132062,3.0931,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,year_beta,0.010507431,0,0,TRUE,12,0.0105074,0.0448061,0.23451,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,year_var,0.16030523,0,0,TRUE,5,0.160305,0.0742051,2.1603,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,MWMT_tau,0.070457017,0.3,0.3,TRUE,97,0.229543,0.16909,1.3575,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,1e+05,MCMT_tau,0.097282364,0.3,0.3,TRUE,2,0.202718,0.136973,1.48,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,det_intercept,0.55826213,0.5,0.5,TRUE,35,0.0582621,0.00913659,6.3768,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,intercept_tau,0.10966587,1.0894434,0.3,FALSE,7,0.979777,0.0913708,10.723,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,overdisp_inat,0.2736989,1.6704638,0.1,FALSE,2,1.39676,0.0131549,106.18,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,theta0,-4.9618812,-5,-5,TRUE,5,0.0381188,0.323524,0.11782,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,theta1,0.4196285,1,1,TRUE,34,0.580371,0.110471,5.2536,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,year_beta,-0.10640772,0,0,TRUE,5,0.106408,0.0381926,2.7861,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,year_var,0.31000909,-0.36016149,0,FALSE,1,0.670171,0.0613444,10.925,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,MWMT_tau,0.086447044,0.56425188,0.3,FALSE,1,0.477805,0.0715956,6.6737,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,110000,MCMT_tau,0.16042349,1.8763657,0.3,FALSE,5,1.71594,0.107476,15.966,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,det_intercept,0.57197315,0.5,0.5,TRUE,21,0.0719732,0.00850875,8.4587,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,intercept_tau,0.11953316,0.89130078,0.3,FALSE,1,0.771768,0.152741,5.0528,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,overdisp_inat,0.27449993,2.1033383,0.1,FALSE,1,1.82884,0.0380115,48.113,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,theta0,-4.8873897,-5,-5,TRUE,1,0.11261,0.494691,0.22764,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,theta1,0.42181918,1,1,TRUE,12,0.578181,0.159363,3.6281,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,year_beta,-0.0070501873,0,0,TRUE,12,0.00705019,0.0582117,0.12111,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,year_var,0.16826437,0,0,TRUE,37,0.168264,0.0915574,1.8378,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,MWMT_tau,0.11302492,0.3,0.3,TRUE,16,0.186975,0.159452,1.1726,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,120000,MCMT_tau,0.10425836,0.84325677,0.3,FALSE,1,0.738998,0.220209,3.3559,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,det_intercept,0.54572853,0.5,0.5,TRUE,2,0.0457285,0.00801818,5.7031,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,intercept_tau,0.064760246,0.80225101,0.3,FALSE,9,0.737491,0.173512,4.2504,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,overdisp_inat,0.26388183,0.1,0.1,TRUE,3,0.163882,0.0326933,5.0127,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,theta0,-4.5322775,-5.1077092,-5,FALSE,5,0.575432,0.607493,0.94722,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,theta1,0.34235174,1,1,TRUE,80,0.657648,0.180794,3.6376,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,year_beta,-0.016143167,0,0,TRUE,18,0.0161432,0.0399893,0.40369,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,year_var,0.32022274,0,0,TRUE,2,0.320223,0.0801108,3.9972,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,MWMT_tau,0.067761456,2.4171394,0.3,FALSE,1,2.34938,0.116937,20.091,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,130000,MCMT_tau,0.10667956,0.3,0.3,TRUE,54,0.19332,0.216096,0.8946,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,det_intercept,0.55539235,0.5,0.5,TRUE,6,0.0553923,0.00809669,6.8414,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,intercept_tau,0.065479746,1.674157,0.3,FALSE,6,1.60868,0.151027,10.652,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,overdisp_inat,0.25545792,0.1,0.1,TRUE,10,0.155458,0.0251747,6.1752,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,theta0,-4.684042,-5.4277736,-5,FALSE,16,0.743732,0.599355,1.2409,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,theta1,0.36468518,1,1,TRUE,61,0.635315,0.188408,3.372,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,year_beta,-0.096755632,0,0,TRUE,76,0.0967556,0.0397972,2.4312,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,year_var,0.34880118,0,0,TRUE,11,0.348801,0.0708641,4.9221,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,MWMT_tau,0.075853071,0.3,0.3,TRUE,1,0.224147,0.282014,0.79481,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,140000,MCMT_tau,0.071835949,0.3,0.3,TRUE,1,0.228164,0.171039,1.334,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,150000,det_intercept,0.54531043,0.5,0.5,TRUE,17,0.0453104,0.00798487,5.6745,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,150000,intercept_tau,0.1080577,0.3,0.3,TRUE,9,0.191942,0.204464,0.93876,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer/chain_mule_deer_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/mule_deer,mule_deer,2,260000,2758,260000,25,150000,overdisp_inat,0.27147054,0.72367699,0.1,FALSE,2,0.452206,0.0160264,28.216,CHECKED,
