"rep_id","scenario","abundance","estimator","row_id","tvb_true","tvb_mean","tvb_bias","tvb_ci_width","tvb_covered","tvb_detected","year_beta_mean","year_var_mean","tri_mean","tri_fires","disc_spearman","disc_auc","disc_rmse","elapsed_sec","status","n_arrays","mean_prop_detect","frac_saturated"
17,"null","bobcat_like","array_occ",17,-0.179515853428882,-0.610603865700145,-0.431088012271263,4.44344618609007,1,0,0.15336159121751,-0.763965456917655,0.156375,0,0.594445207723275,0.790326806264434,19.8387952356817,2540.21566510201,"OK",97,0.1399,0.0309
18,"null","bobcat_like","array_occ",18,-0.179515853428882,-2.0296991752909,-1.85018332186201,6.35439410148635,1,0,-0.896323187689064,-1.13337598760183,0.2975,0,0.732813286379904,0.86771526713113,17.9617000676954,2536.01629161835,"OK",97,0.1381,0.0206
19,"null","bobcat_like","array_occ",19,-0.179515853428882,2.07702307351148,2.25653892694036,4.89253281056422,0,0,1.18159574585999,0.895427327651487,0.37825,0,-0.355049318685882,0.357832482679656,5.31330803845248,2544.1391620636,"OK",97,0.1544,0
20,"null","bobcat_like","array_occ",20,-0.179515853428882,-0.173559148006878,0.00595670542200383,5.12081875670674,1,0,0.0616751358862786,-0.235234283893157,0.227375,0,0.68766987729474,0.847401463253702,42.0414536675781,2022.51869320869,"OK",97,0.1767,0.0309
21,"null","bobcat_like","array_occ",21,-0.179515853428882,0.957898052584236,1.13741390601312,4.74754704149128,1,0,0.884427240247542,0.0734708123366941,0.257125,0,-0.1998200767189,0.443274660870578,8.18677771218846,2576.95431900024,"OK",97,0.1498,0.0103
22,"null","bobcat_like","array_occ",22,-0.179515853428882,-0.48422010707248,-0.304704253643598,5.46924365668019,1,0,0.327947394176129,-0.812167501248609,0.18675,0,0.649155821361464,0.809946826059112,20.858192392117,2528.87300920486,"OK",97,0.1581,0.0309
23,"null","bobcat_like","array_occ",23,-0.179515853428882,1.09431830361832,1.2738341570472,4.76233407193828,1,0,0.370047405737119,0.724270897881199,0.248375,0,0.714980004525813,0.848944283801355,10.9785051475055,2451.0635445118,"OK",97,0.1233,0
24,"null","bobcat_like","array_occ",24,-0.179515853428882,-0.455193067668992,-0.27567721424011,5.2878057026352,1,0,-0.0771622902303034,-0.378030777438689,0.21525,0,0.157936089982287,0.546958993964564,1.57322517823577,2597.36890292168,"OK",97,0.1476,0.0103
25,"null","bobcat_like","array_occ",25,-0.179515853428882,-0.0232619488979518,0.15625390453093,5.16894354958794,1,0,0.253918407821243,-0.277180356719194,0.209875,0,0.109512692498747,0.535955481379417,3.20262222062741,2597.06641507149,"OK",97,0.1495,0.0412
26,"null","bobcat_like","array_occ",26,-0.179515853428882,2.49944693750062,2.6789627909295,5.1194213154061,0,1,2.27754544215585,0.221901495344774,0.453,0,-0.0385028191437768,0.524039861049118,5.73092912057413,2430.65231466293,"OK",97,0.1494,0
27,"null","bobcat_like","array_occ",27,-0.179515853428882,-0.419324549681094,-0.239808696252212,5.71947624705712,1,0,-0.182089817708862,-0.237234731972232,0.2435,0,0.677658122266433,0.840429660967611,29.3807813919477,2641.38697457314,"OK",97,0.1505,0.0103
28,"null","bobcat_like","array_occ",28,-0.179515853428882,0.0942179872617351,0.273733840690617,5.11707306770068,1,0,0.0178015835867332,0.0764164036750019,0.21375,0,-0.159646278049114,0.441697878864329,3.00345927723277,2593.88120388985,"OK",97,0.1433,0.0103
29,"null","bobcat_like","array_occ",29,-0.179515853428882,-0.149110999258296,0.0304048541705858,6.06444283802768,1,0,-0.0264668832876684,-0.122644115970628,0.21725,0,0.550386092720954,0.729953036154399,34.3060278574732,2471.03244948387,"OK",97,0.1358,0.0103
30,"null","bobcat_like","array_occ",30,-0.179515853428882,0.00834651401997651,0.187862367448859,5.87237446634439,1,0,0.0962053191418869,-0.0878588051219103,0.240125,0,0.728241788523718,0.848798734693085,52.4300109849233,2605.25168991089,"OK",97,0.1631,0.0103
1,"varying","bobcat_like","array_occ",31,-0.179515853428882,-2.40254961881562,-2.22303376538674,5.88752833745238,1,0,-0.595762843796885,-1.80678677501874,0.2005,0,0.478238081665556,0.707688874226164,14.0172694710673,2603.41700291634,"OK",97,0.1277,0
2,"varying","bobcat_like","array_occ",32,-0.179515853428882,-1.13380968366276,-0.954293830233879,5.40133558546963,1,0,-0.489664894315714,-0.644144789347047,0.245625,0,0.641419492162195,0.811989365211823,22.2875947556033,2403.08999204636,"OK",97,0.1831,0.0206
3,"varying","bobcat_like","array_occ",33,-0.179515853428882,1.00274526677219,1.18226112020107,5.35669529616663,1,0,0.624874334552342,0.377870932219848,0.291,0,-0.119061655302201,0.45709212288226,2.74842673115983,2513.35898017883,"OK",97,0.1231,0
4,"varying","bobcat_like","array_occ",34,-0.179515853428882,0.415306906948198,0.594822760377081,5.69947141211243,1,0,0.26026941352872,0.155037493419478,0.25825,0,0.608832385844358,0.767902540317103,38.630200717917,2469.2183110714,"OK",97,0.1315,0
5,"varying","bobcat_like","array_occ",35,-0.179515853428882,-0.42632475823891,-0.246808904810028,5.28307928460188,1,0,0.0161653938533397,-0.44249015209225,0.189875,0,0.5051364550994,0.709770226474412,22.0977249672176,2506.50748133659,"OK",97,0.1389,0.0103
6,"varying","bobcat_like","array_occ",36,-0.179515853428882,-1.18182097390959,-1.00230512048071,3.3660041581496,1,0,-0.735268500567864,-0.446552473341728,0.297625,0,0.103737207111519,0.554886568728289,9.20595694015824,2297.41871547699,"OK",97,0.1549,0.0103
7,"varying","bobcat_like","array_occ",37,-0.179515853428882,-1.48930442740276,-1.30978857397388,5.23207954634788,1,0,-1.13730478101611,-0.351999646386657,0.33475,0,0.0992367687244466,0.506923285916668,5.44178355396753,2484.86934089661,"OK",97,0.1313,0.0103
8,"varying","bobcat_like","array_occ",38,-0.179515853428882,-0.365714329376538,-0.186198475947656,5.42849647247435,1,0,-0.0675807149140842,-0.298133614462454,0.22625,0,0.393396361623738,0.661860311669157,15.4479965215439,2456.68914723396,"OK",97,0.1209,0
9,"varying","bobcat_like","array_occ",39,-0.179515853428882,0.0187619176561141,0.198277771084996,5.82784243724996,1,0,0.0453511497040283,-0.0265892320479142,0.233625,0,0.694237067437103,0.831997515961886,35.6230997636208,2458.76329517365,"OK",97,0.1325,0
10,"varying","bobcat_like","array_occ",40,-0.179515853428882,-1.31294189526743,-1.13342604183855,4.61762220063021,1,0,-0.495594793255815,-0.817347102011613,0.25225,0,0.779748426396633,0.892497428632421,15.9631026701748,2516.71076369286,"OK",97,0.1671,0.0103
11,"varying","bobcat_like","array_occ",41,-0.179515853428882,0.161074764487904,0.340590617916786,5.71617587482513,1,0,0.136342904450128,0.0247318600377758,0.231,0,0.614947732017542,0.788153272914281,35.3951005958405,2495.69110035896,"OK",97,0.154,0.0103
12,"varying","bobcat_like","array_occ",42,-0.179515853428882,0.287768608000804,0.467284461429686,5.9221871609451,1,0,0.542445615341704,-0.2546770073409,0.225,0,0.130802769867009,0.527397193813193,4.39090396495278,2507.81306123734,"OK",97,0.1192,0.0103
13,"varying","bobcat_like","array_occ",43,-0.179515853428882,-1.76894736780248,-1.5894315143736,5.75140048842669,1,0,-0.818306720891209,-0.950640646911271,0.296625,0,0.70235729088988,0.846377767858876,28.3446842246859,2439.53683948517,"OK",97,0.1518,0.0103
14,"varying","bobcat_like","array_occ",44,-0.179515853428882,-0.71434407723972,-0.534828223810838,5.14872924918022,1,0,-0.500874060613493,-0.213470016626227,0.25775,0,0.651938457594673,0.832371092006443,12.898095945846,2462.14770078659,"OK",97,0.1279,0
15,"varying","bobcat_like","array_occ",45,-0.179515853428882,0.278472984449419,0.457988837878301,3.06477576762554,1,0,0.206298126196261,0.0721748582531582,0.180375,0,-0.234621776317775,0.427632983368589,9.7678830555449,2399.13720059395,"OK",97,0.1381,0.0103
16,"varying","bobcat_like","array_occ",46,-0.179515853428882,-0.214773096116112,-0.03525724268723,5.15611134009185,1,0,-0.069977341820805,-0.144795754295307,0.195125,0,0.531345617404437,0.711604145238603,35.0535622613403,1680.88589835167,"OK",97,0.1325,0.0206
17,"varying","bobcat_like","array_occ",47,-0.179515853428882,-0.109096320018973,0.0704195334099097,4.96220068333241,1,0,-0.153032663558677,0.0439363435397048,0.2155,0,0.724379282392975,0.868510935589668,26.3608539935027,2639.51902914047,"OK",97,0.1571,0.0103
18,"varying","bobcat_like","array_occ",48,-0.179515853428882,-0.198515359377124,-0.0189995059482418,5.00804129010543,1,0,-0.123446703629329,-0.0750686557477954,0.221625,0,0.628655477100537,0.785004560538726,18.4048532861347,2633.20116305351,"OK",97,0.151,0.0103
19,"varying","bobcat_like","array_occ",49,-0.179515853428882,-0.496903000943991,-0.317387147515108,6.27717576480703,1,0,0.0343753655635827,-0.531278366507573,0.223,0,0.178803337060389,0.553882279881232,2.31773466222661,2359.69163227081,"OK",97,0.1455,0.0103
20,"varying","bobcat_like","array_occ",50,-0.179515853428882,-1.05702786021704,-0.877512006788157,7.02920966371777,1,0,1.44492043490186,-2.5019482951189,0.07775,0,-0.000321234324618538,0.551024665722215,3.29552251868271,2542.5335817337,"OK",97,0.1425,0.0103
21,"varying","bobcat_like","array_occ",51,-0.179515853428882,0.218082363065554,0.397598216494436,5.26275684840354,1,0,0.0567794295488393,0.161302933516714,0.238875,0,0.612040785794941,0.80838459896369,20.4491782784548,2420.0661406517,"OK",97,0.1664,0.0309
22,"varying","bobcat_like","array_occ",52,-0.179515853428882,-1.39397866180904,-1.21446280838015,6.04312245901439,1,0,-0.230279063152419,-1.16369959865662,0.202625,0,0.368222025880298,0.656208154631373,3.6669042164012,2532.98785877228,"OK",97,0.138,0
23,"varying","bobcat_like","array_occ",53,-0.179515853428882,-0.809327772513868,-0.629811919084985,6.36776577576401,1,0,-0.38092259821883,-0.428405174295038,0.243125,0,0.605449791612056,0.815555318364416,44.9245623419532,2337.91224098206,"OK",97,0.1588,0.0103
24,"varying","bobcat_like","array_occ",54,-0.179515853428882,-1.39518603520264,-1.21567018177375,5.24295260242796,1,0,-0.582235048655835,-0.812950986546801,0.25825,0,0.672635405597688,0.829605658949329,16.6067209327438,2527.66149330139,"OK",97,0.1473,0.0103
25,"varying","bobcat_like","array_occ",55,-0.179515853428882,-1.36967204743111,-1.19015619400223,5.8730301493663,1,0,-0.859703385556494,-0.509968661874618,0.304,0,0.309784901720651,0.617783190048322,11.9132291887481,2506.36842989922,"OK",97,0.1833,0.0206
26,"varying","bobcat_like","array_occ",56,-0.179515853428882,-1.1609797671116,-0.981463913682717,4.69369986275692,1,0,-0.635474769670397,-0.525504997441203,0.26725,0,0.627255206420545,0.807040695530672,19.8166472004109,2520.56764101982,"OK",97,0.1605,0
27,"varying","bobcat_like","array_occ",57,-0.179515853428882,0.8225011335417,1.00201698697058,6.61835080127133,1,0,1.05378987152365,-0.231288737981952,0.26025,0,-0.0263400925427359,0.458727124531817,6.78747257094438,2475.63822865486,"OK",97,0.1288,0.0103
28,"varying","bobcat_like","array_occ",58,-0.179515853428882,-0.36339386101741,-0.183878007588528,6.25559591582923,1,0,-0.161996310823722,-0.201397550193688,0.244875,0,0.312527832493676,0.624575481767548,3.35056201330677,2486.3638420105,"OK",97,0.1544,0.0103
29,"varying","bobcat_like","array_occ",59,-0.179515853428882,-1.53053604198328,-1.35102018855439,5.37879796893273,1,0,-0.449827347602662,-1.08070869438061,0.226,0,0.208179799275674,0.627889149799142,5.93098929183696,2472.53852105141,"OK",97,0.1308,0
30,"varying","bobcat_like","array_occ",60,-0.179515853428882,0.00818407479158759,0.18769992822047,4.67632174302988,1,0,0.0446983892480364,-0.0365143144564488,0.233375,0,0.768099754863266,0.879223349958276,20.8517922007478,2498.55620312691,"OK",97,0.1205,0
1,"null","deer_like","array_occ",61,-0.179515853428882,0.375866531473134,0.555382384902016,2.49391408023703,1,0,0.0992217032438195,0.276644828229314,0.168,0,0.712427009157599,0.850283335597431,16.1693661482587,2462.09990978241,"OK",97,0.3378,0.0619
2,"null","deer_like","array_occ",62,-0.179515853428882,-1.70781873985066,-1.52830288642177,4.03888120199342,0,1,-0.461935262475204,-1.24588347737545,0.2135,0,0.770880547685929,0.870859127869743,16.979845456532,2468.92791867256,"OK",97,0.3424,0.0619
3,"null","deer_like","array_occ",63,-0.179515853428882,-0.406119800638838,-0.226603947209956,3.13860302436792,1,0,-0.193829856260738,-0.2122899443781,0.182375,0,0.735122807289205,0.858351607832483,17.7937286588607,2476.89901089668,"OK",97,0.3444,0.0619
4,"null","deer_like","array_occ",64,-0.179515853428882,-1.62710833301818,-1.44759247958929,3.82308808665648,0,1,-0.140726344155932,-1.48638198886224,0.141375,0,0.754813108867483,0.861815676609288,19.049069526455,2406.22063612938,"OK",97,0.3835,0.0722
5,"null","deer_like","array_occ",65,-0.179515853428882,-0.409063275997687,-0.229547422568805,1.98180509447718,1,0,-0.0537528773302048,-0.355310398667482,0.141875,0,0.786077431866865,0.884400046575715,10.3060096198964,2460.38528990746,"OK",97,0.323,0.0515
6,"null","deer_like","array_occ",66,-0.179515853428882,-0.47730293149707,-0.297787078068188,1.90967451763701,1,0,0.516060839282913,-0.993363770779983,0.111125,0,0.793883441984753,0.880261600263929,18.4140056513351,2189.74194741249,"OK",97,0.3565,0.0206
7,"null","deer_like","array_occ",67,-0.179515853428882,-2.51187730154649,-2.33236144811761,4.01880184350125,0,1,-0.504864718660176,-2.00701258288632,0.16,0,0.705642152303958,0.820892119000951,18.9312352786459,2678.89385604858,"OK",97,0.3334,0.0309
8,"null","deer_like","array_occ",68,-0.179515853428882,-1.42389413443649,-1.24437828100761,3.69768310850267,1,1,-0.661333322240789,-0.762560812195704,0.276,0,0.749890032546135,0.861990335539211,26.8582020181185,2665.20230126381,"OK",97,0.3406,0.0515
9,"null","deer_like","array_occ",69,-0.179515853428882,-1.62764933153793,-1.44813347810904,3.7600181726913,0,1,-0.26217926114961,-1.36547007038832,0.167,0,0.752895464980834,0.8672301034369,13.1884412853734,2689.35648036003,"OK",97,0.3667,0.0825
10,"null","deer_like","array_occ",70,-0.179515853428882,-2.35722303469137,-2.17770718126249,5.15336083077564,0,1,-0.653418515461475,-1.70380451922989,0.2205,0,0.769748581403415,0.868632226513226,35.2614410969671,2671.86045503616,"OK",97,0.3492,0.0412
11,"null","deer_like","array_occ",71,-0.179515853428882,-0.958236599550333,-0.778720746121451,2.26389970987702,0,1,0.011368213775204,-0.969604813325537,0.1675,0,0.741974026922482,0.864760620233267,7.48707058381905,2648.84968733788,"OK",97,0.3578,0.0412
12,"null","deer_like","array_occ",72,-0.179515853428882,-1.05861044461462,-0.879094591185737,2.87590205234875,1,0,-0.484206372250321,-0.574404072364298,0.257625,0,0.726163816008584,0.84973510062295,20.2708639971568,2662.30515241623,"OK",97,0.3277,0.0412
13,"null","deer_like","array_occ",73,-0.179515853428882,-1.65135438748372,-1.47183853405483,2.03158269598402,0,1,0.109990473533577,-1.76134486101729,0.092875,0,0.756315664788264,0.877408837741854,10.0117754325669,2388.8913974762,"OK",97,0.3166,0.0412
14,"null","deer_like","array_occ",74,-0.179515853428882,-1.35734739495914,-1.17783154153026,3.31677697616024,1,1,0.0393684102190764,-1.39671580517821,0.152375,0,0.74098748168752,0.852888664635448,19.0761915690111,2550.21865844727,"OK",97,0.3545,0.0515
15,"null","deer_like","array_occ",75,-0.179515853428882,-1.65383982558108,-1.4743239721522,4.46699346084247,1,1,-0.788989409379248,-0.864850416201833,0.311375,0,0.796312175452546,0.890197752721768,13.752620325503,2648.97591876984,"OK",97,0.3286,0.0619
16,"null","deer_like","array_occ",76,-0.179515853428882,-1.19795436614878,-1.0184385127199,2.42386518053003,0,1,-0.314419110089817,-0.883535256058967,0.21375,0,0.787896621600729,0.891415513594287,15.5382827090829,2672.04953193665,"OK",97,0.3493,0.0309
17,"null","deer_like","array_occ",77,-0.179515853428882,-1.3268264359324,-1.14731058250352,2.82965548135634,1,1,-0.366018408136473,-0.960808027795929,0.230375,0,0.691683895742663,0.82543810281589,20.0599369001717,2661.45780110359,"OK",97,0.3506,0.0619
18,"null","deer_like","array_occ",78,-0.179515853428882,-0.80424310033931,-0.624727246910427,3.38369666612259,1,0,0.228716553251876,-1.03295965359119,0.122875,0,0.794264194425504,0.890081313435153,14.5259190950918,2350.49857497215,"OK",97,0.3345,0.0515
19,"null","deer_like","array_occ",79,-0.179515853428882,-1.87800252187566,-1.69848666844678,5.32617825629771,1,1,-0.813530068479763,-1.0644724533959,0.294125,0,0.764544008276946,0.869427894971763,40.0181875202921,2301.03881192207,"OK",97,0.3187,0.0515
20,"null","deer_like","array_occ",80,-0.179515853428882,0.0701716602689842,0.249687513697867,3.6121620631816,1,0,0.0785026900796632,-0.00833102981067894,0.180875,0,0.766291593533361,0.868185875914534,28.9844900094288,2349.76241850853,"OK",97,0.3375,0.0515
21,"null","deer_like","array_occ",81,-0.179515853428882,-0.197883193027396,-0.0183673395985133,2.848016302163,1,0,0.152171567332522,-0.350054760359918,0.149125,0,0.733215310175384,0.855581323138427,19.8157100440007,2356.09453105927,"OK",97,0.316,0.0206
22,"null","deer_like","array_occ",82,-0.179515853428882,-1.61515349807916,-1.43563764465028,2.60247698007975,0,1,-0.411469540613565,-1.2036839574656,0.21725,0,0.744120510191279,0.851277921170603,9.98824465509429,1814.42105507851,"OK",97,0.354,0.0309
23,"null","deer_like","array_occ",83,-0.179515853428882,-3.05345515503475,-2.87393930160586,3.99586983800874,0,1,-0.872815297603973,-2.18063985743077,0.22525,0,0.77122007184909,0.881445399677851,21.1174763969257,1788.52661299706,"OK",97,0.3633,0.0722
24,"null","deer_like","array_occ",84,-0.179515853428882,-0.592629921144877,-0.413114067715995,1.42841004664212,1,1,0.054433078233622,-0.647062999378499,0.1585,0,0.734388216201665,0.852971142463467,8.12937267922933,2337.61868572235,"OK",97,0.3585,0.0309
25,"null","deer_like","array_occ",85,-0.179515853428882,-1.31894367770936,-1.13942782428048,3.38026163570949,1,1,-0.678436636421966,-0.640507041287397,0.27675,0,0.693358369733879,0.825700091210774,15.6281943953629,2553.84933781624,"OK",97,0.3522,0.0412
26,"null","deer_like","array_occ",86,-0.179515853428882,-2.13244182694398,-1.9529259735151,3.96334432413246,0,1,-0.254496576065414,-1.87794525087857,0.13275,0,0.712522032963803,0.851132372062334,7.97494454941319,2543.21574878693,"OK",97,0.356,0.0515
27,"null","deer_like","array_occ",87,-0.179515853428882,-1.22355286363176,-1.04403701020288,3.50279197897349,1,0,0.0560625132466183,-1.27961537687838,0.1955,0,0.757294195194767,0.874779250519125,22.3577390106852,2413.92500782013,"OK",97,0.314,0.0515
28,"null","deer_like","array_occ",88,-0.179515853428882,-0.703108261649228,-0.523592408220346,1.71536142121733,1,1,0.170948453293735,-0.874056714942963,0.13225,0,0.781923730988567,0.870534068194609,10.5141616214293,2570.37328481674,"OK",97,0.3478,0.0722
29,"null","deer_like","array_occ",89,-0.179515853428882,-0.1056424355822,0.0738734178466821,0.750238800124212,1,0,0.0145629707846386,-0.120205406366839,0.097875,0,0.793104593014465,0.887180034543655,8.48904974405352,2537.40965485573,"OK",97,0.334,0.0309
30,"null","deer_like","array_occ",90,-0.179515853428882,-1.39167554237885,-1.21215968894996,3.76929668411753,0,1,-0.333113198891259,-1.05856234348759,0.226875,0,0.675615318818575,0.805182518581769,18.1153544135348,2177.76679062843,"OK",97,0.346,0.0619
1,"varying","deer_like","array_occ",91,-0.179515853428882,-2.02828580840984,-1.84876995498096,4.72805076378337,1,1,-0.379644646091489,-1.64864116231835,0.18775,0,0.772668271203265,0.882570979448466,27.5926036388169,2529.83090567589,"OK",97,0.3253,0.0825
2,"varying","deer_like","array_occ",92,-0.179515853428882,-1.69240524487448,-1.51288939144559,4.41961593916884,1,1,-0.646361903079889,-1.04604334179459,0.264,0,0.769311773252424,0.8780104407227,16.5076082993579,2646.39128136635,"OK",97,0.322,0.0515
3,"varying","deer_like","array_occ",93,-0.179515853428882,-1.35100115010243,-1.17148529667355,3.78513914619505,1,1,-0.655107402902341,-0.695893747200088,0.26925,0,0.781512730585212,0.875409963321625,21.8837138689488,2369.70383095741,"OK",97,0.3036,0.0722
4,"varying","deer_like","array_occ",94,-0.179515853428882,-0.672521614879478,-0.493005761450595,4.20217409592481,1,0,0.511882394976471,-1.18440400985595,0.134125,0,0.758713989996885,0.864217236895729,26.0456074634947,2702.57191419601,"OK",97,0.3303,0.0515
5,"varying","deer_like","array_occ",95,-0.179515853428882,-1.83847406242404,-1.65895820899516,3.71382883156225,0,1,-0.644238169216381,-1.19423589320766,0.25,0,0.690865373371505,0.828329678433503,22.4650895553552,2368.76523661613,"OK",97,0.3712,0.1031
6,"varying","deer_like","array_occ",96,-0.179515853428882,-0.263501052934267,-0.0839851995053849,1.72204539611472,1,0,0.0444794141167996,-0.307980467051067,0.13175,0,0.807341509131607,0.893686079683285,13.1659538415729,2380.30356550217,"OK",97,0.3621,0.0619
7,"varying","deer_like","array_occ",97,-0.179515853428882,-1.32673971792145,-1.14722386449256,3.23823161937305,0,1,-0.515784451904303,-0.810955266017143,0.255125,0,0.775758773027223,0.869418191697879,15.3846911553497,2343.96807122231,"OK",97,0.3323,0.0722
8,"varying","deer_like","array_occ",98,-0.179515853428882,-0.974230607253463,-0.79471475382458,2.24607712698305,0,1,-0.372447401708517,-0.601783205544945,0.224625,0,0.833483250699651,0.913606900968387,11.3515855403814,2363.34521460533,"OK",97,0.3135,0.0515
9,"varying","deer_like","array_occ",99,-0.179515853428882,-0.533823194485725,-0.354307341056843,1.97083139481522,1,0,-0.054554879040296,-0.479268315445429,0.1605,0,0.780676832065957,0.880591511576006,11.9543441275815,2361.91437554359,"OK",97,0.3601,0.0722
10,"varying","deer_like","array_occ",100,-0.179515853428882,-0.352217544078892,-0.17270169065001,1.90179177681237,1,0,0.0373322832105545,-0.389549827289446,0.153,0,0.736008317596619,0.859079353373828,11.4758377570612,2369.72665500641,"OK",97,0.3413,0.0309
11,"varying","deer_like","array_occ",101,-0.179515853428882,-0.88019954040091,-0.700683686972028,2.73039888259459,1,1,-0.336521343390933,-0.543678197009977,0.186625,0,0.768562450910178,0.867637640940053,10.9421901240485,2345.82873558998,"OK",97,0.3553,0.0206
12,"varying","deer_like","array_occ",102,-0.179515853428882,-0.696610989265187,-0.517095135836305,2.70746794487309,1,0,-0.155410253778181,-0.541200735487006,0.168375,0,0.750004564444807,0.868588561780745,16.5112762879969,2355.98794937134,"OK",97,0.332,0.0309
13,"varying","deer_like","array_occ",103,-0.179515853428882,-0.286139990761416,-0.106624137332534,2.5308633260145,1,0,-0.110491904537859,-0.175648086223557,0.1485,0,0.79255211485916,0.884613518601176,9.58603023952239,2366.71407961845,"OK",97,0.3656,0.0722
14,"varying","deer_like","array_occ",104,-0.179515853428882,-1.80560615326255,-1.62609029983367,5.09041509486868,1,0,-0.818462496977008,-0.987143656285543,0.28125,0,0.736014857696641,0.874439635933164,37.3863550627797,2379.1326546669,"OK",97,0.3425,0.0619
15,"varying","deer_like","array_occ",105,-0.179515853428882,-0.573197826631504,-0.393681973202622,4.86161016183775,1,0,-0.170264918262816,-0.402932908368689,0.20475,0,0.777720049640001,0.879136020493314,39.4503131304463,2350.43947958946,"OK",97,0.3377,0.0619
16,"varying","deer_like","array_occ",106,-0.179515853428882,-1.10582359434531,-0.926307740916429,4.36362432262379,1,0,-0.519749095905223,-0.586074498440088,0.27,0,0.789522333375604,0.882192551766966,26.0011567775829,2377.16474342346,"OK",97,0.3402,0.0412
