"estimator","abundance","scenario","n_rep","detect_rate","bias","ci_width","coverage","tri_rate","auc","spearman","field_rmse","elapsed_med"
"array_rn","bobcat_like","null",90,0.0555555555555556,-0.0192206166976598,0.983802338002656,0.944444444444444,0,0.636047177317627,0.325979663747775,2.95740151646353,2380.86337673664
"camera_rn","bobcat_like","null",90,0.0888888888888889,-0.0512127357269435,0.805314584799372,0.911111111111111,0,0.654799023635019,0.35707201399778,1.19769221381531,2604.09156000614
"array_rn","deer_like","null",90,0.0777777777777778,-0.0223704276451744,0.334402995548717,0.922222222222222,0,0.82057697822801,0.681951933032625,2.34228190945777,1893.90257501602
"camera_rn","deer_like","null",90,0.0555555555555556,-0.0139476284901173,0.243766884733917,0.944444444444444,0,0.825321986971738,0.693786558738346,1.00080728733262,2249.61047613621
"array_rn","intermediate","null",90,0.0333333333333333,0.000318309877902246,0.528973033498021,0.966666666666667,0,0.719711446197503,0.490113255278985,2.8328275674957,2121.1269017458
"camera_rn","intermediate","null",90,0.0333333333333333,-0.0350032436103316,0.418998192768181,0.966666666666667,0,0.782725962295234,0.616703631500786,1.04158964486222,2402.41298830509
