"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
282,-6.62458925267399,-13.5561982090071,-0.888616136544909,-0.847788824560577,-5.89129952916706,4.08792232971803,-3.08718787245943,-10.4813468419287,3.49089674650892,1125000,2310000,-82.0682089615206,43.0419669338457
283,-5.74080521357041,-12.7403226156558,-0.0490712264875054,-1.63708445812863,-7.0186873677424,3.33306796925497,-1.93926478901441,-9.64862130587703,5.28223009289116,1325000,2310000,-79.6365542122071,42.7578235443058
284,-5.67524102146122,-12.0079441095217,-0.557285381049646,-1.70703372378946,-6.52147813912611,2.68248465225546,-1.86717075672836,-8.92931938214941,4.64693658830207,1425000,2310000,-78.428580520681,42.5989157923603
285,-5.5689102411619,-11.3831133457647,-0.862679114711809,-1.79474156433825,-6.14218968092319,2.16717930546234,-1.77873190478169,-8.27927571687434,4.15638685382069,1525000,2310000,-77.2263272037138,42.4288965544901
286,-5.20888855631301,-10.486355655607,-0.90147180970697,-1.78607070074593,-5.83769226672732,1.84460797890685,-1.69002057940545,-7.77328131655522,3.87938542386437,1625000,2310000,-76.0301284088443,42.2478515984656
287,-4.12387231531967,-8.84209083302133,-0.215855308554814,-1.55077512939742,-5.35038065576459,1.94141830743308,-1.69832230025116,-7.56706898616763,3.63341514894577,1725000,2310000,-74.8403200902003,42.0558709974918
288,-3.29580806554402,-7.70918122893669,0.50730643991246,-1.57238660423952,-5.2122867091018,1.79354412061764,-1.91482946746861,-7.76265389397002,3.28458890592772,1825000,2310000,-73.6572194988189,41.8530517027769
289,-2.74539123860105,-7.45994373869701,1.53720870759833,-1.14360904706455,-4.90233949218195,2.47442008398496,-1.96218473517978,-7.95628033585137,3.39532406965101,1925000,2310000,-72.4811314762533,41.639490726904
290,-2.75293731725379,-8.21029751070303,2.18231796513921,-1.12662789215648,-5.22880780603127,2.81121607167238,-2.29476575072774,-8.83909517995301,3.41918765549489,2025000,2310000,-71.3123538469143,41.4152916195476
291,-2.72317901797826,-9.74471603765599,3.81881873216288,-1.09828165408267,-6.55655277734738,4.17868143638393,-2.3938173201586,-10.6005516957629,5.03284524248828,2125000,2310000,-70.1511655789659,41.1805592398721
292,-3.03293321484714,-10.7074749374127,3.85471460092605,0.361244959616242,-5.5072457034992,6.15663189619753,-3.06535403753819,-11.7949061409342,4.96274393874317,-2375000,2210000,-124.366668889219,39.6957602560734
293,-3.03563820216001,-10.0060443029512,3.12140334670315,0.36783619676141,-4.8627309170351,5.57042279231675,-3.10269506990283,-11.009960167387,4.08385195934743,-2275000,2210000,-123.237911513173,39.9531280518351
294,-3.02360972418627,-9.60147502925919,2.74369365525517,0.351321038253926,-4.55915918031605,5.22509575415772,-3.11019300563878,-10.5181203386787,3.6213792335375,-2175000,2210000,-122.101199729495,40.2003292092095
