"region_index","region_name","year_region_mean","year_region_median","year_region_sd","year_region_q025","year_region_q975","p_negative","rhat","abs_trend_mean","abs_trend_median","abs_trend_q025","abs_trend_q975","abs_p_negative","n_camera_sites","n_inat_cells"
1,"Eastern Temperate Forests",-0.0712132555422176,-0.0594219543383971,0.205347345220937,-0.462724589238944,0.313754028767018,0.698533333333333,1.04331149056668,-0.203412466368765,-0.189044200749682,-0.548126253588475,0.0703986603168003,0.9302,78,36
2,"Great Plains",0.172667266310805,0.134917085617546,0.22105492778597,-0.100283741439317,0.686559684448695,0.136755555555556,1.06183809520074,0.0404680554842583,0.0284794059910465,-0.211571906392119,0.353814501375522,0.425922222222222,0,55
3,"Marine West Coast Forest",-8.04357859413398e-05,9.54008723197266e-05,0.290560035653113,-0.554668293753145,0.548748813970524,0.499644444444444,1.02236116475817,-0.132279646612488,-0.117370703851082,-0.804641914593018,0.448919182192743,0.749388888888889,0,0
4,"Mediterranean California",-4.86957487807406e-06,-0.000143384964985538,0.292068738416575,-0.545656567900367,0.546858056189866,0.500488888888889,1.0243698443659,-0.132204080401425,-0.117277415466171,-0.800450714379258,0.446612073336058,0.747011111111111,0,0
5,"North American Deserts",0.0846803439469077,0.0560218153964161,0.206774227269152,-0.21765581659251,0.541491509864915,0.307111111111111,1.04513294942772,-0.0475188668796393,-0.0577327781293424,-0.306463118746448,0.26236983878324,0.666077777777778,43,62
6,"Northern Forests",-0.107804333229535,-0.110427856144876,0.194797864874965,-0.415108177041406,0.27281842137442,0.8526,1.07050866595203,-0.240003544056082,-0.236767092501916,-0.435945380647762,-0.0666231901551696,0.997366666666667,925,95
7,"Northwestern Forested Mountains",0.0661396340980289,0.0440191897451541,0.189923349128349,-0.182016658386889,0.491718802288536,0.302177777777778,1.08643026518094,-0.0660595767285181,-0.0666383499366014,-0.189719630143083,0.0572119980023122,0.859555555555556,602,161
8,"Water",-0.012059187328412,-0.0213278372374981,0.238311262297286,-0.387134028031606,0.498005546894787,0.577822222222222,1.0562728555348,-0.144258398154959,-0.142631684719633,-0.49110620767267,0.210432056024939,0.848766666666667,6,13
