x50,y50,lon,lat,total_count,in_range
-1800000,2385000,-118.258952110756,42.5572842232911,0,FALSE
-1750000,2385000,-117.662129596051,42.6597363378639,0,FALSE
-1700000,2385000,-117.063562434467,42.7594655681618,0,FALSE
-1650000,2385000,-116.463292430526,42.856453022324,0,FALSE
-1600000,2385000,-115.861358854957,42.9506888592608,0,FALSE
-1550000,2385000,-115.257803181503,43.0421615712422,0,FALSE
-1500000,2385000,-114.652668961121,43.1308584922524,0,TRUE
-1450000,2385000,-114.045998932382,43.2167676588969,24,TRUE
-1400000,2385000,-113.437837611848,43.2998789589846,3,TRUE
-1350000,2385000,-112.828227413669,43.3801800559254,0,TRUE
-1300000,2385000,-112.217212958241,43.457660330175,0,TRUE
-1250000,2385000,-111.604842734884,43.5323090825256,20,TRUE
-1200000,2385000,-110.991161093688,43.604116470305,1290,TRUE
-1150000,2385000,-110.376216433854,43.6730727467328,215,TRUE
-1100000,2385000,-109.760055685521,43.7391683698958,11,FALSE
-1050000,2385000,-109.142727933187,43.8023926853567,0,FALSE
-1000000,2385000,-108.524279708303,43.8627376636732,0,FALSE
-950000,2385000,-107.904765500066,43.92019624727,0,FALSE
-900000,2385000,-107.284235079899,43.9747585210165,19,FALSE
-850000,2385000,-106.66273806328,44.0264160330045,5,FALSE
-800000,2385000,-106.04031956644,44.0751638659214,0,FALSE
-750000,2385000,-105.417034236851,44.1209911582654,0,FALSE
-700000,2385000,-104.792932773384,44.163891634734,0,FALSE
-650000,2385000,-104.168071180809,44.2038644359555,0,FALSE
-600000,2385000,-103.542499876349,44.2409010462438,1,FALSE
-550000,2385000,-102.916273994842,44.2749938376026,0,FALSE
-400000,2385000,-101.034203011294,44.3595679828513,0,FALSE
-350000,2385000,-100.405892854845,44.3818441954252,0,FALSE
-300000,2385000,-99.7771966414374,44.4011571155924,0,FALSE
-250000,2385000,-99.1481698514951,44.4175036218852,0,FALSE
-200000,2385000,-98.5188671448141,44.430882497134,0,FALSE
-150000,2385000,-97.8893514952142,44.4412880269706,0,FALSE
-100000,2385000,-97.2596627478571,44.4487242442195,0,FALSE
-50000,2385000,-96.6298612576074,44.4531848953922,0,FALSE
0,2385000,-96.0000040903485,44.4546724496233,0,FALSE
50000,2385000,-95.370146465681,44.4531860890471,0,FALSE
100000,2385000,-94.740346067035,44.4487248298461,0,FALSE
150000,2385000,-94.1106560088257,44.4412894706312,0,FALSE
200000,2385000,-93.4811308444086,44.430883482826,0,FALSE
250000,2385000,-92.8518280934797,44.417502924392,0,FALSE
300000,2385000,-92.2228012619033,44.4011562788399,0,FALSE
350000,2385000,-91.5941042750878,44.3818440915806,0,FALSE
400000,2385000,-90.9657936511094,44.3595673852819,0,FALSE
450000,2385000,-90.3379241138861,44.3343301678861,0,FALSE
500000,2385000,-89.7105487450734,44.3061371898518,0,FALSE
550000,2385000,-89.0837226194973,44.2749918001032,0,FALSE
600000,2385000,-88.457500524608,44.2408996327079,0,FALSE
650000,2385000,-87.8319336592926,44.2038659372093,0,FALSE
700000,2385000,-87.2070741963443,44.1638938144974,0,FALSE
750000,2385000,-86.5829741294574,44.1209894138398,0,FALSE
800000,2385000,-85.9596872559204,44.0751580407176,0,FALSE
850000,2385000,-85.3372677950277,44.026412755057,0,FALSE
900000,2385000,-84.7157652775283,43.9747552417506,0,FALSE
950000,2385000,-84.0952307995225,43.9201944963963,0,FALSE
1000000,2385000,-83.4757152385779,43.8627372814623,0,FALSE
1050000,2385000,-82.8572688376635,43.8023916852152,0,FALSE
1350000,2385000,-79.1717776627592,43.3801770995923,0,FALSE
1400000,2385000,-78.5621662659167,43.2998757814537,0,FALSE
1450000,2385000,-77.9540030197454,43.2167651733008,0,FALSE
1500000,2385000,-77.3473329378042,43.1308552706144,0,FALSE
1550000,2385000,-76.7421985510594,43.0421594335968,0,FALSE
1600000,2385000,-76.1386426011461,42.9506877621942,0,FALSE
1650000,2385000,-75.5367087879982,42.8564520982316,0,FALSE
1700000,2385000,-74.9364376943273,42.7594650487798,0,FALSE
1750000,2385000,-74.3378709173592,42.6597403797989,0,FALSE
1800000,2385000,-73.7410489819077,42.557287008748,0,FALSE
1850000,2385000,-73.1460089299208,42.4521210494956,18,FALSE
1900000,2385000,-72.5527918934419,42.3442545476635,98,FALSE
1950000,2385000,-71.9614346016644,42.2337015241572,16,FALSE
2000000,2385000,-71.3719725456766,42.1204748425518,0,FALSE
2050000,2385000,-70.7844432667298,42.0045880626455,0,FALSE
2100000,2385000,-70.1988813401593,41.8860550202977,0,FALSE
2150000,2385000,-69.6153205613226,41.7648903511242,0,FALSE
-2350000,2335000,-124.520458302906,40.8277361077426,0,FALSE
-2300000,2335000,-123.94837058608,40.9584414761506,0,FALSE
-2250000,2335000,-123.374190860632,41.086587203603,0,FALSE
-2200000,2335000,-122.797944824109,41.2121568989196,0,FALSE
-2150000,2335000,-122.21966642,41.3351325162636,0,FALSE
-2100000,2335000,-121.639389495145,41.4555026111077,0,FALSE
-2050000,2335000,-121.05714496609,41.573254224988,0,FALSE
-2000000,2335000,-120.472969444732,41.6883739109113,0,FALSE
-1950000,2335000,-119.886894620832,41.8008476675629,0,FALSE
-1900000,2335000,-119.298958188704,41.9106602041234,0,FALSE
-1850000,2335000,-118.70919625547,42.0177989548729,0,FALSE
-1800000,2335000,-118.117645365253,42.1222518270971,0,FALSE
-1750000,2335000,-117.524343589303,42.2240059119183,0,FALSE
-1700000,2335000,-116.929330323346,42.3230508229242,0,FALSE
-1650000,2335000,-116.332644601301,42.4193713239551,0,FALSE
-1600000,2335000,-115.734325985165,42.5129554451451,0,FALSE
-1550000,2335000,-115.134415438201,42.6037923377862,0,FALSE
-1500000,2335000,-114.532955781011,42.6918702856469,0,FALSE
-1450000,2335000,-113.929988696882,42.7771771325797,0,TRUE
-1400000,2335000,-113.325557796279,42.859702751895,0,TRUE
-1350000,2335000,-112.719706079477,42.9394365784853,29,TRUE
-1300000,2335000,-112.112476692354,43.0163669827586,2,TRUE
-1250000,2335000,-111.503915596722,43.0904840906579,2,TRUE
-1200000,2335000,-110.894069029749,43.1617780614914,15,TRUE
-1150000,2335000,-110.282984473574,43.2302405334548,5,TRUE
-1100000,2335000,-109.670705371682,43.2958576721997,13,FALSE
-1050000,2335000,-109.057280029593,43.3586252713675,0,FALSE
-1000000,2335000,-108.442757810671,43.4185337124392,2,FALSE
-950000,2335000,-107.827191031147,43.475574191662,0,FALSE
-900000,2335000,-107.210627884503,43.5297384752614,0,FALSE
-850000,2335000,-106.593113506428,43.5810178819534,0,FALSE
-800000,2335000,-105.974697230273,43.6294074699222,0,FALSE
-750000,2335000,-105.355431500077,43.6748993123552,0,FALSE
-700000,2335000,-104.735364660126,43.7174824361332,0,FALSE
-650000,2335000,-104.114554495852,43.7571615463913,0,FALSE
-600000,2335000,-103.493043020247,43.793925111338,0,FALSE
-550000,2335000,-102.870895029962,43.8277636004593,0,FALSE
-500000,2335000,-102.248156942157,43.8586763573586,0,FALSE
-450000,2335000,-101.624879610023,43.8866593993558,0,FALSE
-400000,2335000,-101.0011176152,43.9117078423856,0,FALSE
-350000,2335000,-100.376924179341,43.9338180721027,0,FALSE
-300000,2335000,-99.752352973455,43.952986426783,0,FALSE
-250000,2335000,-99.1274566560977,43.9692108984244,0,FALSE
-200000,2335000,-98.5022919076589,43.9824862935775,0,FALSE
-150000,2335000,-97.8769221617602,43.9928135799739,0,FALSE
-100000,2335000,-97.2513703937739,44.0001962171865,0,FALSE
-50000,2335000,-96.6257144311107,44.0046248497574,0,FALSE
0,2335000,-96.0000045271075,44.0061020155715,0,FALSE
50000,2335000,-95.3742948133121,44.0046264238259,0,FALSE
100000,2335000,-94.7486401864933,44.0001991532955,0,FALSE
150000,2335000,-94.1230923162609,43.9928201198208,0,FALSE
200000,2335000,-93.497708138545,43.982492302117,0,FALSE
250000,2335000,-92.8725416631377,43.9692105240072,0,FALSE
300000,2335000,-92.2476458489914,43.9529857662972,0,FALSE
350000,2335000,-91.6230748352814,43.9338178408607,0,FALSE
400000,2335000,-90.9988800154384,43.9117071774105,0,FALSE
450000,2335000,-90.3751177396842,43.8866586363764,0,FALSE
500000,2335000,-89.7518404660509,43.8586752596119,0,FALSE
550000,2335000,-89.1291017833013,43.8277615178139,0,FALSE
600000,2335000,-88.5069541418784,43.7939219834206,0,FALSE
650000,2335000,-87.885449188676,43.7571621547334,0,FALSE
750000,2335000,-86.6445745320247,43.6748970319939,0,FALSE
800000,2335000,-86.0253083665238,43.6294020725753,0,FALSE
850000,2335000,-85.4068896891306,43.581014547234,0,FALSE
900000,2335000,-84.7893725448955,43.5297342881498,0,FALSE
950000,2335000,-84.1728035514061,43.4755722024465,0,FALSE
1000000,2335000,-83.557232917664,43.4185319257601,0,FALSE
1050000,2335000,-82.9427123846411,43.3586243670017,0,FALSE
1100000,2335000,-82.3292895808435,43.2958583760665,0,FALSE
1350000,2335000,-79.2803014596892,42.9394352434673,0,FALSE
1400000,2335000,-78.6744457955075,42.8597005402605,0,FALSE
1450000,2335000,-78.0700134348836,42.7771746497504,0,FALSE
1500000,2335000,-77.4670467853463,42.691867514706,0,FALSE
1550000,2335000,-76.8655855712035,42.603790451948,0,FALSE
1600000,2335000,-76.2656750074016,42.5129541266567,0,FALSE
1650000,2335000,-75.6673557791055,42.4193700611343,0,FALSE
1700000,2335000,-75.0706691304985,42.3230505742433,0,FALSE
1750000,2335000,-74.475655236044,42.2240089571719,0,FALSE
1800000,2335000,-73.8823550882418,42.1222534641115,0,FALSE
1850000,2335000,-73.2908034531097,42.0178001271581,26,FALSE
1900000,2335000,-72.7010412022829,41.9106602199159,8,FALSE
1950000,2335000,-72.1131053229347,41.8008479286835,2,FALSE
2000000,2335000,-71.527031333273,41.6883761753918,0,FALSE
2050000,2335000,-70.9428545276003,41.573256838562,0,FALSE
2100000,2335000,-70.3606105337034,41.4555047681293,0,FALSE
2150000,2335000,-69.7803327938386,41.3351335974697,0,FALSE
-2350000,2285000,-124.344811030458,40.4011642688476,0,FALSE
-2300000,2285000,-123.775824823381,40.531046497176,0,FALSE
-2250000,2285000,-123.204785582006,40.6583812233938,0,FALSE
-2200000,2285000,-122.631718198733,40.7831505112712,0,FALSE
-2150000,2285000,-122.056653555684,40.9053376895466,0,FALSE
-2100000,2285000,-121.479626911473,41.0249312642051,0,FALSE
-2050000,2285000,-120.90066317915,41.1419199641535,0,FALSE
-2000000,2285000,-120.319806035801,41.256288205124,0,FALSE
-1950000,2285000,-119.737083728192,41.3680231882423,0,FALSE
-1900000,2285000,-119.152533545154,41.4771120027983,0,FALSE
-1850000,2285000,-118.566190830353,41.5835400511279,0,FALSE
-1800000,2285000,-117.978091397531,41.6872974290041,0,FALSE
-1750000,2285000,-117.38827161496,41.7883685553823,0,FALSE
-1650000,2285000,-116.203629398749,41.9824136247028,1,FALSE
-1600000,2285000,-115.608884952096,42.0753609724391,0,FALSE
-1550000,2285000,-115.01257825729,42.1655763589631,0,FALSE
-1500000,2285000,-114.414750407728,42.2530490835486,83,FALSE
-1450000,2285000,-113.815442855092,42.3377675600178,3,FALSE
-1400000,2285000,-113.2146984706,42.419721218099,1,TRUE
-1350000,2285000,-112.612560242519,42.4988994123537,29,TRUE
-1300000,2285000,-112.009070954656,42.5752926426614,5,TRUE
-1250000,2285000,-111.404274261227,42.6488905960846,8,TRUE
-1200000,2285000,-110.798217972273,42.7196842309693,9,TRUE
-1150000,2285000,-110.190943799606,42.7876630149683,5,TRUE
-1100000,2285000,-109.582499689753,42.8528151708467,30,FALSE
-1050000,2285000,-108.972930266934,42.9151350552992,4,FALSE
-1000000,2285000,-108.362287083933,42.9746150528814,1,FALSE
-950000,2285000,-107.75061504563,43.03124606569,0,FALSE
-900000,2285000,-107.137967611415,43.0850203210551,0,FALSE
-850000,2285000,-106.524389638858,43.1359341384258,0,FALSE
-800000,2285000,-105.909923823519,43.1839744873888,0,FALSE
-750000,2285000,-105.294625262361,43.2291376286059,0,FALSE
-700000,2285000,-104.678544251498,43.2714154555778,0,FALSE
-650000,2285000,-104.061732999717,43.3108045745595,0,FALSE
-600000,2285000,-103.444234216972,43.347298663589,0,FALSE
-550000,2285000,-102.826107578203,43.3808910763032,0,FALSE
-500000,2285000,-102.207403097494,43.4115778703741,0,FALSE
-450000,2285000,-101.588170619955,43.4393556460803,0,FALSE
-400000,2285000,-100.968463394093,43.464220321348,0,FALSE
-350000,2285000,-100.348332582402,43.4861685206499,0,FALSE
-250000,2285000,-99.1070136895021,43.5213009737818,0,FALSE
-200000,2285000,-98.485932178677,43.534477271445,0,FALSE
-150000,2285000,-97.8646393588023,43.5447311308879,0,FALSE
-100000,2285000,-97.2431840866422,43.5520584474388,0,FALSE
-50000,2285000,-96.621621329627,43.5564547242932,1,FALSE
0,2285000,-96.0000036690754,43.5579210310682,0,FALSE
50000,2285000,-95.3783871095893,43.5564567296268,0,FALSE
100000,2285000,-94.7568236894259,43.5520621762163,0,FALSE
150000,2285000,-94.1353647038839,43.5447389570713,0,FALSE
200000,2285000,-93.5140701917013,43.5344856806831,0,FALSE
250000,2285000,-92.8929850175705,43.5213042355099,0,FALSE
300000,2285000,-92.2721658377833,43.5051982915578,0,FALSE
350000,2285000,-91.6516637669193,43.4861697688068,0,FALSE
400000,2285000,-91.0315341763751,43.46422103599,0,FALSE
450000,2285000,-90.4118270301657,43.4393564197164,0,FALSE
500000,2285000,-89.7925944872258,43.4115773647962,0,FALSE
550000,2285000,-89.1738906518439,43.380889171782,0,FALSE
600000,2285000,-88.555765374689,43.3472957229288,0,FALSE
650000,2285000,-87.9382704441646,43.3108027869717,0,FALSE
750000,2285000,-86.705376260367,43.2291349353085,0,FALSE
800000,2285000,-86.0900794192018,43.1839684567261,0,FALSE
850000,2285000,-85.4756134758829,43.1359293363155,0,FALSE
900000,2285000,-84.8620300627749,43.0850188664586,0,FALSE
950000,2285000,-84.2493778951961,43.0312436513465,0,FALSE
1000000,2285000,-83.6377044112541,42.9746121486221,0,FALSE
1050000,2285000,-83.0270602792329,42.9151322252979,0,FALSE
1100000,2285000,-82.4174912983544,42.8528125277379,0,FALSE
1350000,2285000,-79.3874457051549,42.4988997844457,0,FALSE
1400000,2285000,-78.7853031610022,42.4197191624788,0,FALSE
1450000,2285000,-78.1845590234893,42.3377656493441,0,FALSE
1500000,2285000,-77.585251698451,42.25304712339,0,FALSE
1550000,2285000,-76.9874231941908,42.1655750747728,0,FALSE
1600000,2285000,-76.3911148482372,42.0753602416788,0,FALSE
1650000,2285000,-75.7963700044267,41.9824124620145,0,FALSE
1700000,2285000,-75.2032278648415,41.8867454260314,0,FALSE
1750000,2285000,-74.6117276720641,41.7883710570704,0,FALSE
1800000,2285000,-74.0219090880101,41.6872982902718,0,FALSE
1850000,2285000,-73.4338091418098,41.5835411257897,2,FALSE
1900000,2285000,-72.8474650421567,41.477112665235,0,FALSE
1950000,2285000,-72.2629140792827,41.368024903722,0,FALSE
2000000,2285000,-71.6801926254774,41.2562908190238,0,FALSE
-2350000,2235000,-124.171254284613,39.9744593789265,0,FALSE
-2300000,2235000,-123.60534078737,40.1035365288595,0,FALSE
-2250000,2235000,-123.037408713547,40.2300793716311,0,FALSE
-2200000,2235000,-122.46748760948,40.3540665693753,0,FALSE
-2150000,2235000,-121.895604837704,40.4754839513603,0,FALSE
-2100000,2235000,-121.321792456882,40.5943181229692,0,FALSE
-2050000,2235000,-120.746081297596,40.7105594798376,0,FALSE
-2000000,2235000,-120.168507053611,40.8241923898096,0,FALSE
-1950000,2235000,-119.589099954932,40.9352051382463,0,FALSE
-1900000,2235000,-119.007902378516,41.0435828418406,0,FALSE
-1850000,2235000,-118.424942610981,41.1493165397934,0,FALSE
-1800000,2235000,-117.840256546695,41.2523926630105,0,FALSE
-1750000,2235000,-117.253880305387,41.3527983680882,0,FALSE
-1700000,2235000,-116.665853819411,41.4505209284989,0,FALSE
-1650000,2235000,-116.076216826557,41.5455512102766,1,FALSE
-1600000,2235000,-115.48500637125,41.6378759245124,2,FALSE
-1550000,2235000,-114.892263269215,41.7274848434247,1,FALSE
-1500000,2235000,-114.298025217819,41.8143660803145,0,FALSE
-1450000,2235000,-113.702335261937,41.8985096103371,4,FALSE
-1400000,2235000,-113.105238751938,41.9799045445942,2,FALSE
-1350000,2235000,-112.506767818374,42.0585399196457,1,TRUE
-1300000,2235000,-111.906973776594,42.1344061711328,0,TRUE
-1250000,2235000,-111.305893884186,42.2074963261937,7,TRUE
-1200000,2235000,-110.703580859138,42.2777988800144,2,TRUE
-1150000,2235000,-110.100071224189,42.345304462356,1,TRUE
-1100000,2235000,-109.495418486021,42.4100045574667,1,FALSE
-1050000,2235000,-108.889657956902,42.4718888924363,6,FALSE
-1000000,2235000,-108.282844288401,42.530951285396,0,FALSE
-950000,2235000,-107.675022920097,42.5871832658952,1,FALSE
-900000,2235000,-107.066242805251,42.6405779292044,0,FALSE
-850000,2235000,-106.456546593062,42.6911298585678,0,FALSE
-800000,2235000,-105.845983436981,42.7388300158236,0,FALSE
-750000,2235000,-105.234602322379,42.7836722728004,0,FALSE
-700000,2235000,-104.62245461147,42.8256501289507,0,FALSE
-650000,2235000,-104.009590378816,42.8647575565869,0,FALSE
-600000,2235000,-103.396055931881,42.9009892647205,0,FALSE
-550000,2235000,-102.781899769935,42.9343397326846,0,FALSE
-500000,2235000,-102.167176915903,42.964806643946,0,FALSE
-450000,2235000,-101.551937554182,42.9923848350385,0,FALSE
-400000,2235000,-100.936233013343,43.0170699204288,0,FALSE
-350000,2235000,-100.320112884805,43.0388587416897,0,FALSE
-300000,2235000,-99.7036310694902,43.0577485704394,0,FALSE
-250000,2235000,-99.086836550348,43.0737377717957,0,FALSE
-200000,2235000,-98.4697821036073,43.0868213483819,0,FALSE
-150000,2235000,-97.8525220488659,43.0970003233521,0,FALSE
-100000,2235000,-97.2351036770339,43.1042736662528,0,FALSE
-50000,2235000,-96.6175793796742,43.1086381747221,0,FALSE
0,2235000,-96.0000027932168,43.110093524957,0,FALSE
50000,2235000,-95.3824260943648,43.1086397392848,0,FALSE
100000,2235000,-94.7649021254336,43.1042772446131,0,FALSE
150000,2235000,-94.1474823165294,43.0970062513428,0,FALSE
200000,2235000,-93.5302185233949,43.0868266005274,0,FALSE
250000,2235000,-92.91316267366,43.0737412711056,0,FALSE
300000,2235000,-92.2963665039778,43.0577525324902,0,FALSE
350000,2235000,-91.6798836627971,43.0388620195904,0,FALSE
400000,2235000,-91.0637642622312,43.0170717806786,0,FALSE
450000,2235000,-90.4480593339381,42.9923851360867,0,FALSE
500000,2235000,-89.8328215782781,42.96480648965,0,FALSE
550000,2235000,-89.2181007242988,42.9343386810115,0,FALSE
600000,2235000,-88.6039467784915,42.9009856838597,0,FALSE
650000,2235000,-87.990410375009,42.8647544486037,0,FALSE
800000,2235000,-86.1540179587559,42.7388249054174,0,FALSE
850000,2235000,-85.5434544057167,42.6911257374778,0,FALSE
900000,2235000,-84.9337564388829,42.6405757185643,0,FALSE
950000,2235000,-84.3249701850943,42.5871798551574,0,FALSE
1000000,2235000,-83.7171468787503,42.5309461748277,0,FALSE
1050000,2235000,-83.1103336439512,42.471882566502,0,FALSE
1100000,2235000,-82.5045775162444,42.4099972986452,0,FALSE
1250000,2235000,-80.694106319015,42.2074948855185,0,FALSE
1300000,2235000,-80.0930310730507,42.1344048736815,0,FALSE
1350000,2235000,-79.4932364169284,42.0585373533276,0,FALSE
1400000,2235000,-78.8947667250941,41.9799021322542,0,FALSE
1450000,2235000,-78.2976662627463,41.8985075500649,0,FALSE
1500000,2235000,-77.701975046807,41.814365012185,0,FALSE
1550000,2235000,-77.1077386588353,41.7274840858409,0,FALSE
1600000,2235000,-76.5149937444631,41.6378760240049,0,FALSE
1650000,2235000,-75.9237825348688,41.5455515597447,0,FALSE
1700000,2235000,-75.3341450408351,41.4505214324453,0,FALSE
1750000,2235000,-74.7461199639167,41.3527986032127,0,FALSE
1800000,2235000,-74.1597447856239,41.2523936507265,0,FALSE
1850000,2235000,-73.5750583174482,41.1493181708023,0,FALSE
1900000,2235000,-72.9920957354453,41.0435852080352,0,FALSE
1950000,2235000,-72.4108940956281,40.9352060874148,0,FALSE
2000000,2235000,-71.831488467534,40.824194688586,0,FALSE
-2350000,2185000,-123.999733566185,39.5476014243938,0,FALSE
-2300000,2185000,-123.436872530838,39.6758969002107,0,FALSE
-2250000,2185000,-122.872026185297,39.8016610788641,0,FALSE
-2200000,2185000,-122.305218646532,39.9248830087714,0,FALSE
-2150000,2185000,-121.736486761354,40.0455463375169,0,FALSE
-2100000,2185000,-121.165859601791,40.1636379445593,0,FALSE
-2050000,2185000,-120.5933676963,40.2791471199882,0,FALSE
-2000000,2185000,-120.019042114107,40.3920606021666,0,FALSE
-1950000,2185000,-119.442917747194,40.5023668270398,0,FALSE
-1900000,2185000,-118.865032973934,40.6100515523276,0,FALSE
-1850000,2185000,-118.285418755055,40.7151045097535,0,FALSE
-1800000,2185000,-117.704108694749,40.8175132091655,0,FALSE
-1750000,2185000,-117.121140214287,40.9172658733729,0,FALSE
-1700000,2185000,-116.536552818459,41.0143505753549,0,FALSE
-1600000,2185000,-115.362663740991,41.2004734501362,0,FALSE
-1550000,2185000,-114.77344067336,41.2894883753314,1,FALSE
-1500000,2185000,-114.18275291216,41.3757911929983,0,FALSE
-1450000,2185000,-113.590640022488,41.4593723586973,0,FALSE
-1400000,2185000,-112.997142933155,41.5402212591203,0,FALSE
-1350000,2185000,-112.402300377641,41.6183271841567,0,FALSE
-1300000,2185000,-111.806157067383,41.693681068377,34,TRUE
-1250000,2185000,-111.20875371608,41.7662744536107,6,TRUE
-1200000,2185000,-110.610136629169,41.8360956074426,12,TRUE
-1150000,2185000,-110.010350543811,41.9031377469323,9,TRUE
-1100000,2185000,-109.409437433322,41.9673948764628,0,FALSE
-1050000,2185000,-108.80744186055,42.0288532027815,0,FALSE
-1000000,2185000,-108.204411007697,42.0875079545148,0,FALSE
-950000,2185000,-107.600391298335,42.1433508848012,0,FALSE
-900000,2185000,-106.995428278851,42.1963753131345,0,FALSE
-850000,2185000,-106.389568747796,42.2465741381364,0,FALSE
-800000,2185000,-105.782858775266,42.2939408887601,0,FALSE
-750000,2185000,-105.175347545731,42.3384696516096,0,FALSE
-700000,2185000,-104.567082821554,42.3801536407594,0,FALSE
-650000,2185000,-103.958112467705,42.4189854727072,0,FALSE
-600000,2185000,-103.348490143062,42.4549581861965,0,FALSE
-550000,2185000,-102.738259464392,42.4880759754313,0,FALSE
-500000,2185000,-102.127468590518,42.5183287803452,0,FALSE
-450000,2185000,-101.516172071001,42.5457116169147,0,FALSE
-400000,2185000,-100.904418820913,42.5702221286899,0,FALSE
-350000,2185000,-100.29225840872,42.5918567546617,0,FALSE
-300000,2185000,-99.6797407767676,42.6106124776966,0,FALSE
-250000,2185000,-99.0669198143452,42.6264880460399,0,FALSE
-200000,2185000,-98.4538431246549,42.6394794140072,0,FALSE
-150000,2185000,-97.8405623081411,42.6495862104452,0,FALSE
-100000,2185000,-97.2271288125681,42.6568064851874,0,FALSE
-50000,2185000,-96.6135902963884,42.6611397355194,1,FALSE
0,2185000,-96.000000871725,42.6625848225807,0,FALSE
50000,2185000,-95.3864114974524,42.6611410941318,0,FALSE
100000,2185000,-94.7728743891555,42.6568099313688,0,FALSE
150000,2185000,-94.1594404389818,42.6495906206246,0,FALSE
200000,2185000,-93.5461576778504,42.6394823321319,0,FALSE
250000,2185000,-92.9330796681009,42.6264904337,0,FALSE
300000,2185000,-92.3202562750361,42.6106155539699,0,FALSE
350000,2185000,-91.707741986362,42.591857888245,0,FALSE
400000,2185000,-91.0955861956479,42.5702214743169,0,FALSE
450000,2185000,-90.4838258226339,42.5457117813157,0,FALSE
500000,2185000,-89.8725308990673,42.5183295556086,0,FALSE
550000,2185000,-89.261742258933,42.4880754171291,0,FALSE
600000,2185000,-88.6515101459047,42.4549580049924,0,FALSE
650000,2185000,-88.0418840833571,42.4189802935566,0,FALSE
800000,2185000,-86.2171401979068,42.2939366923422,0,FALSE
850000,2185000,-85.6104297937401,42.2465707436581,0,FALSE
900000,2185000,-85.0045698392715,42.1963720145552,0,FALSE
950000,2185000,-84.3996053786389,42.143347063072,0,FALSE
1000000,2185000,-83.7955837721266,42.0875020684083,0,FALSE
1050000,2185000,-83.1925519273141,42.0288463977796,0,FALSE
1200000,2185000,-81.3898624063219,41.8360906829731,0,FALSE
1250000,2185000,-80.7912447757393,41.7662675102293,0,FALSE
1300000,2185000,-80.1938461996531,41.6936764720709,0,FALSE
1350000,2185000,-79.5977036031804,41.6183233923471,0,FALSE
1400000,2185000,-79.0028612888247,41.5402179506298,0,FALSE
1450000,2185000,-78.4093623944832,41.4593701353407,0,FALSE
1500000,2185000,-77.8172481755259,41.3757903363611,0,FALSE
1550000,2185000,-77.2265604388445,41.2894879933174,0,FALSE
1600000,2185000,-76.6373384292811,41.2004734178005,0,FALSE
1650000,2185000,-76.0496207306754,41.1087574356421,0,FALSE
1700000,2185000,-75.4634494854672,41.0143517367744,0,FALSE
1750000,2185000,-74.8788604621204,40.9172673302446,0,FALSE
1800000,2185000,-74.2958924208644,40.8175149955055,0,FALSE
1850000,2185000,-73.7145828935485,40.7151053020187,0,FALSE
1900000,2185000,-73.1349664689371,40.6100518431325,0,FALSE
-2350000,2135000,-123.830233530299,39.1205681970955,0,FALSE
-2300000,2135000,-123.270391537514,39.2481008566173,0,FALSE
-2250000,2135000,-122.70859590381,39.3731052697247,0,FALSE
-2200000,2135000,-122.144877109365,39.4955768845533,0,FALSE
-2150000,2135000,-121.57926455611,39.6155017361316,0,FALSE
-2100000,2135000,-121.011789908076,39.7328658519578,0,FALSE
-2050000,2135000,-120.442483657613,39.8476584617465,0,FALSE
-2000000,2135000,-119.871375321286,39.9598667120816,0,FALSE
-1950000,2135000,-119.298501597568,40.0694814165775,0,FALSE
-1900000,2135000,-118.723894318455,40.1764891121201,0,FALSE
-1850000,2135000,-118.14758888067,40.2808767876732,0,FALSE
-1800000,2135000,-117.569618916779,40.3826336188766,0,FALSE
-1750000,2135000,-116.990020917524,40.4817478184071,0,FALSE
-1700000,2135000,-116.408831003295,40.578208103469,0,FALSE
-1650000,2135000,-115.826086529838,40.67200354049,1,FALSE
-1600000,2135000,-115.241825018029,40.7631245705605,0,FALSE
-1550000,2135000,-114.656084415665,40.8515597028577,0,FALSE
-1500000,2135000,-114.068908225238,40.9372979213279,0,FALSE
-1400000,2135000,-112.890389902494,41.1006426615481,0,FALSE
-1350000,2135000,-112.29913232838,41.1782303243797,0,FALSE
-1300000,2135000,-111.70659825914,41.2530824601715,43,TRUE
-1250000,2135000,-111.112828967095,41.3251903546144,6,TRUE
-1200000,2135000,-110.517866714772,41.394543713023,1,TRUE
-1150000,2135000,-109.921756153489,41.4611343751848,0,FALSE
-1100000,2135000,-109.324539228095,41.5249547030918,1,FALSE
-1050000,2135000,-108.726262102664,41.5859977329736,0,FALSE
-1000000,2135000,-108.126968334503,41.6442547946475,0,FALSE
-950000,2135000,-107.526702862469,41.6997167583921,0,FALSE
-900000,2135000,-106.925511507754,41.7523790437693,0,FALSE
-850000,2135000,-106.323440479132,41.8022336797733,1,FALSE
-800000,2135000,-105.720536292875,41.8492753552481,0,FALSE
-750000,2135000,-105.11684603813,41.8934968967008,0,FALSE
-700000,2135000,-104.512415728092,41.9348924630259,0,FALSE
-650000,2135000,-103.907293372288,41.9734549511528,0,FALSE
-600000,2135000,-103.301531305108,42.0091805645535,0,FALSE
-550000,2135000,-102.695173181181,42.0420678360319,0,FALSE
-500000,2135000,-102.088267072771,42.0721099060995,0,FALSE
-450000,2135000,-101.480863364692,42.099302705154,0,FALSE
-400000,2135000,-100.873011482113,42.1236424423642,0,FALSE
